26.0705432892,39.4826622009
26.0705432892,39.4826622009
26.1044387817,39.5863800049
26.1333274841,39.6077728271
26.1548576355,39.6326332092
26.1602745056,39.6560974121
26.1630516052,39.6863784790
26.1580505371,39.8213806152
26.1502037048,39.9086723328
26.1574974060,39.9466590881
26.1747207642,39.9794387817
26.1973552704,40.0028381348
26.2254123688,39.9982566833
26.2488822937,39.9910964966
26.2897186279,40.0052719116
26.3330516815,40.0246429443
26.3847198486,40.1024856567
26.3986053467,40.1399917603
26.4383316040,40.1923561096
26.5140247345,40.2162437439
26.6098556519,40.2844429016
26.6840229034,40.3477630615
26.7043018341,40.3788795471
26.8099975586,40.3958206177
26.8869438171,40.3955535889
26.9624977112,40.3829078674
27.0266647339,40.3911056519
27.0570774078,40.4258956909
27.0868015289,40.4476280212
27.1186065674,40.4527664185
27.2641639709,40.4586105347
27.2988853455,40.4055480957
27.3063869476,40.3849906921
27.3945770264,40.3397102356
27.4291648865,40.3241577148
27.4726352692,40.3133316040
27.5116615295,40.3055534363
27.5586071014,40.3047218323
27.5750236511,40.3132705688
27.6783294678,40.3094406128
27.7411079407,40.3099975586
27.7801342010,40.3151321411
27.8778419495,40.3758583069
27.8315258026,40.3972167969
27.7946128845,40.3921051025
27.6870784760,40.4926986694
27.7233295441,40.5220756531
27.7548580170,40.5297203064
27.8569374084,40.5224914551
28.0201339722,40.4877052307
28.0276336670,40.4630546570
28.0011062622,40.4422149658
27.9277725220,40.4119377136
27.9007606506,40.3886756897
27.9237461090,40.3647117615
27.9531936646,40.3569335938
28.0358276367,40.3691635132
28.0752716064,40.3797149658
28.1095809937,40.3895797729
28.1536064148,40.3963775635
28.1856880188,40.3977661133
28.2038803101,40.3940658569
28.2466640472,40.4034652710
28.4833297729,40.3963775635
28.5091629028,40.3952636719
28.6744384766,40.3636016846
28.7551345825,40.3915176392
28.7913856506,40.3948593140
28.8297195435,40.3919296265
28.8839550018,40.3794288635
28.9166603088,40.3624954224
28.9372215271,40.3594436646
28.9822158813,40.3570747375
29.0557613373,40.3667984009
29.1416950226,40.4379081726
29.0799961090,40.4776306152
29.0265235901,40.4800605774
28.9753417969,40.4629745483
28.9148559570,40.4688796997
28.8919372559,40.4769439697
28.7767295837,40.5270767212
28.8058300018,40.5581169128
28.8524932861,40.5755538940
28.8941612244,40.5886077881
28.9098396301,40.5931167603
28.9552726746,40.6247177124
28.9804115295,40.6395721436
29.0013885498,40.6438827515
29.1547164917,40.6574935913
29.2516593933,40.6624908447
29.3922882080,40.7022094727
29.4239959717,40.6857986450
29.4794425964,40.7202758789
29.5106887817,40.7315216064
29.5358276367,40.7063827515
29.5540237427,40.6861724854
29.7014923096,40.7050094604
29.9015274048,40.7129096985
29.9339542389,40.7222099304
29.9374961853,40.7522163391
29.9169425964,40.7616577148
29.7261085510,40.7722167969
29.5916595459,40.7755508423
29.5622215271,40.7711105347
29.5180549622,40.7691574097
29.4124946594,40.7697219849
29.3366603851,40.8070755005
29.2902755737,40.8480529785
29.2549934387,40.8683319092
29.1494407654,40.9030456543
29.1294403076,40.9144439697
29.0433273315,40.9730529785
29.0255546570,41.0344314575
29.0418319702,41.0512847900
29.0882205963,41.1186218262
29.0882205963,41.1395683289
29.0745792389,41.1594314575
29.0873565674,41.1752700806
29.1334686279,41.2127647400
29.1599998474,41.2245750427
29.2197875977,41.2368698120
29.2902755737,41.2280426025
29.4711036682,41.1955413818
29.5796012878,41.1729965210
29.6216278076,41.1757545471
29.7547187805,41.1630477905
29.8622055054,41.1472244263
29.8747196198,41.1454086304
29.9844398499,41.1395721436
30.1586055756,41.1406898499
30.1949996948,41.1513748169
30.2616615295,41.1922149658
30.2847175598,41.2080535889
30.3268032074,41.2030487061
30.3551330566,41.1860351563
30.3769416809,41.1749877930
30.4250488281,41.1649627686
30.4934654236,41.1472206116
30.5169372559,41.1433258057
30.6061096191,41.1338806152
30.7572193146,41.0864524841
30.8797187805,41.0769348145
30.9336051941,41.0747146606
30.9547348022,41.0745697021
30.9802703857,41.0749969482
31.0733299255,41.0783309937
31.2334690094,41.0892982483
31.2988815308,41.1138839722
31.3372192383,41.1372146606
31.3405418396,41.1426315308
31.3755493164,41.1705474854
31.4099960327,41.2100601196
31.4215240479,41.2790222168
31.5524940491,41.3627662659
31.6147174835,41.3794403076
31.7477760315,41.4330482483
31.7978935242,41.4577827454
