146.3941345215,-39.1472244263
146.3941345215,-39.1472244263
146.3855285645,-39.1466674805
146.3469085693,-39.1299972534
146.3195495605,-39.0975685120
146.2685852051,-38.9819412231
146.2470550537,-38.9488906860
146.2266235352,-38.9216690063
146.2091369629,-38.9019393921
146.1930236816,-38.8869476318
146.1658020020,-38.8627777100
146.1423492432,-38.8459701538
146.1206512451,-38.8355522156
146.0891418457,-38.8252792358
146.0652465820,-38.8200035095
146.0383148193,-38.8212547302
146.0160980225,-38.8322219849
146.0026855469,-38.8634033203
145.9044189453,-38.8569488525
145.8235778809,-38.7286071777
145.8344116211,-38.7047195435
145.8430175781,-38.7052764893
145.8474731445,-38.6986083984
145.8161468506,-38.6522865295
145.7846984863,-38.6436157227
145.7536010742,-38.6397247314
145.7278747559,-38.6413917542
145.6819152832,-38.6619415283
145.6585235596,-38.6772232056
145.6074676514,-38.6836128235
145.5662078857,-38.6651382446
145.4160766602,-38.5458374023
145.4163818359,-38.5236129761
145.4321899414,-38.4522247314
145.4955291748,-38.4300041199
145.5203247070,-38.4231224060
145.5552520752,-38.3743057251
145.4855194092,-38.2481956482
145.4442749023,-38.2269401550
145.2554626465,-38.2376403809
145.2130126953,-38.3491668701
145.0303955078,-38.4973869324
144.9416503906,-38.5108337402
144.9013671875,-38.5058364868
144.7611083984,-38.3777770996
144.7903900146,-38.3769416809
144.8138732910,-38.3830566406
144.8388671875,-38.3838882446
144.8803863525,-38.3777770996
144.9107971191,-38.3697204590
144.9410705566,-38.3608322144
144.9850158691,-38.3404846191
145.1191253662,-38.1676368713
145.1312713623,-38.1370124817
145.1146850586,-38.0702819824
145.0992584229,-38.0430603027
144.9755096436,-37.8919448853
144.9483032227,-37.8756904602
144.9176788330,-37.8685417175
144.8246917725,-37.9025001526
144.7469177246,-37.9627761841
144.6912231445,-38.0038909912
144.6611022949,-38.0233306885
144.5269165039,-38.1011123657
144.3859405518,-38.1130561829
144.3685607910,-38.1265258789
144.3628692627,-38.1458358765
144.3745422363,-38.1627769470
144.3962249756,-38.1702766418
144.5130310059,-38.1815299988
144.5470581055,-38.1761131287
144.5907897949,-38.1605529785
144.6099548340,-38.1494445801
144.6371307373,-38.1339569092
144.6792907715,-38.1361122131
144.7063446045,-38.1491661072
144.7212066650,-38.1780548096
144.7105102539,-38.2224960327
144.6588745117,-38.2850036621
144.6338806152,-38.2997283936
144.5995330811,-38.2977790833
144.5703887939,-38.2851409912
144.5485992432,-38.2837524414
144.3951263428,-38.3095817566
144.3632812500,-38.3244476318
144.0616455078,-38.4845848083
143.9987792969,-38.5371551514
143.9057464600,-38.6425666809
143.8423309326,-38.6965255737
143.7694396973,-38.7141647339
143.7319030762,-38.7202758789
143.6951751709,-38.7402763367
143.6838684082,-38.7538909912
143.6731567383,-38.7839584351
143.5429534912,-38.8592338562
143.5054626465,-38.8512496948
143.4841308594,-38.8349990845
143.4438629150,-38.7944450378
143.3874816895,-38.7683334351
143.3388519287,-38.7577819824
143.1799621582,-38.7161102295
143.1331634521,-38.6784744263
143.0963439941,-38.6588897705
143.0481719971,-38.6370849609
143.0176239014,-38.6290283203
142.9716339111,-38.6293029785
142.8599548340,-38.5983352661
142.8033142090,-38.5759735107
142.7588806152,-38.5455551147
142.7416381836,-38.5316696167
142.6121826172,-38.4552764893
142.5352478027,-38.4127731323
142.3793334961,-38.3638916016
142.2689361572,-38.3846511841
142.2503814697,-38.4016647339
142.2277526855,-38.4027786255
142.1603851318,-38.4001350403
142.0882873535,-38.3697204590
142.0624694824,-38.3555603027
141.9877471924,-38.3105583191
141.9646911621,-38.2920875549
141.8213500977,-38.2675018311
141.7509460449,-38.2670822144
141.7216186523,-38.2705535889
141.6794128418,-38.2829170227
141.6201629639,-38.3218765259
141.6197509766,-38.3529853821
141.6358032227,-38.3675003052
141.6502227783,-38.3998603821
141.5713500977,-38.4172210693
141.4541320801,-38.3724975586
141.3926239014,-38.3148612976
141.3674621582,-38.2894439697
141.2894287109,-38.2283325195
141.2396850586,-38.1930541992
141.1930236816,-38.1605529785
141.1463623047,-38.1350021362
141.1255187988,-38.1238861084
141.1035766602,-38.1138916016
141.0258178711,-38.0827789307
141.0019226074,-38.0741729736
140.9680480957,-38.0642166138
140.9392852783,-38.0593032837
140.8506469727,-38.0547218323
140.8223266602,-38.0573616028
140.7717895508,-38.0738906860
140.6985778809,-38.0719451904
140.6716461182,-38.0676383972
140.5860900879,-38.0322189331
140.5299682617,-38.0002822876
140.3559265137,-37.8616676331
140.3352355957,-37.8193092346
140.2382812500,-37.6719436646
140.1213531494,-37.5306968689
140.0805358887,-37.5044479370
140.0498352051,-37.4904174805
140.0254669189,-37.4898605347
139.9938354492,-37.4925003052
139.8413391113,-37.3313903809
139.8144226074,-37.2997283936
139.7977600098,-37.2736129761
139.7513732910,-37.1997222900
139.7638092041,-37.1679840088
139.7830352783,-37.1479873657
139.7802734375,-37.1077804565
139.7337188721,-37.0143089294
139.7519226074,-36.9216690063
139.7931823730,-36.8991661072
139.8228912354,-36.8745803833
139.8456726074,-36.8440284729
139.8546752930,-36.8261108398
139.8617553711,-36.7947235107
139.8650970459,-36.7622222900
139.8649597168,-36.7322158813
139.8607940674,-36.6608314514
139.8544006348,-36.6350021362
139.8269042969,-36.5777816772
139.8235015869,-36.5545845032
139.6735839844,-36.2547225952
139.6480407715,-36.2097244263
139.5086975098,-36.0561103821
139.4943542480,-36.0357780457
139.4229278564,-35.9591941833
139.4070129395,-35.9436111450
139.3718414307,-35.9106101990
139.3245239258,-35.8677787781
139.2893524170,-35.8384475708
139.1893310547,-35.7506332397
139.0825958252,-35.6797599792
139.1096191406,-35.6813392639
139.1314392090,-35.6925506592
139.3432922363,-35.8397216797
139.4038696289,-35.8872222900
139.4762115479,-35.9597244263
139.5839996338,-36.0884704590
139.6121826172,-36.1258316040
139.6430358887,-36.1852722168
139.6604003906,-36.2162475586
139.6632995605,-36.1872177124
139.6497192383,-36.1469497681
139.6041259766,-36.0413894653
139.5885620117,-36.0208358765
139.5664978027,-35.9954185486
139.5388793945,-35.9674987793
139.4885559082,-35.9194488525
139.4480285645,-35.8841705322
139.2958068848,-35.7727737427
139.1862487793,-35.6765556335
139.1542358398,-35.6570549011
139.1232452393,-35.6377220154
139.0995635986,-35.6125106812
139.0975952148,-35.5240287781
139.1337127686,-35.5050735474
139.1596984863,-35.5038948059
139.2351379395,-35.5572547913
139.2378845215,-35.5970153809
139.2260742188,-35.6826362610
139.2416992188,-35.6999282837
139.3358306885,-35.6913871765
139.3613586426,-35.6038894653
139.3730773926,-35.4704132080
139.3566131592,-35.3744430542
139.2371826172,-35.3222274780
139.2124633789,-35.3166656494
139.1892089844,-35.3325004578
139.1346893311,-35.3790283203
139.0795593262,-35.3927803040
139.0585937500,-35.3927803040
139.0206756592,-35.3906936646
138.9898223877,-35.3974990845
138.9699554443,-35.4084701538
138.9553833008,-35.4279174805
138.9495544434,-35.4488868713
138.9594726563,-35.4755935669
138.9873199463,-35.4850006104
139.0169219971,-35.4902801514
139.0358123779,-35.5098609924
138.9911346436,-35.5574302673
138.9655151367,-35.5605545044
138.9005432129,-35.5547180176
138.8355102539,-35.5452804565
138.8078918457,-35.5383377075
138.7771911621,-35.5358352661
138.7214965820,-35.5387535095
138.6505432129,-35.5630531311
138.6268920898,-35.5813903809
138.6103820801,-35.6034736633
138.5910797119,-35.6227760315
138.5362854004,-35.6534690857
138.2021789551,-35.6713867188
138.1749725342,-35.6695861816
138.1501312256,-35.6608314514
138.1374816895,-35.6530532837
138.0931549072,-35.6191673279
138.1285705566,-35.5536117554
138.1530303955,-35.5329208374
138.1941223145,-35.5211105347
138.2163696289,-35.5133361816
138.2583312988,-35.4944458008
138.2855377197,-35.4790229797
138.4387817383,-35.3438186646
138.4674682617,-35.2116661072
138.4550933838,-35.1769409180
138.4649658203,-35.1130561829
138.4757995605,-35.0891647339
138.4914855957,-35.0702819824
138.5091552734,-35.0456962585
138.5141601563,-35.0249977112
138.5116577148,-35.0050048828
138.4982910156,-34.9344406128
138.4863586426,-34.8938903809
138.4810791016,-34.8629188538
138.5045318604,-34.7732620239
138.4960632324,-34.7288818359
138.4352416992,-34.6422271729
138.4199829102,-34.6274948120
138.4030456543,-34.6138916016
138.2901153564,-34.5006980896
138.2749786377,-34.4801368713
138.2655334473,-34.4586105347
138.2424621582,-34.3830566406
138.2355041504,-34.3569488525
138.2196807861,-34.3148651123
138.1519165039,-34.2069473267
138.0922546387,-34.1349296570
138.0680236816,-34.1396522522
138.0069274902,-34.2571563721
138.0196228027,-34.2845153809
138.0337219238,-34.3018760681
138.0190124512,-34.3441658020
137.9899597168,-34.3730545044
137.9727478027,-34.3863906860
137.9406738281,-34.4072189331
137.9244232178,-34.4254188538
137.8891448975,-34.5252799988
137.8872833252,-34.6002044678
137.8866577148,-34.6575012207
137.8755187988,-34.7111129761
137.8269042969,-34.8391647339
137.8096923828,-34.8736114502
137.7491149902,-35.0497283936
137.7537384033,-35.0941658020
137.7481689453,-35.1327781677
137.6744079590,-35.1816673279
137.6310577393,-35.1725692749
137.5957946777,-35.1497268677
137.5669097900,-35.1375007629
137.5321960449,-35.1288833618
137.4598236084,-35.1138916016
137.4210815430,-35.1199951172
137.2335662842,-35.1781959534
137.2166290283,-35.1911048889
137.2052459717,-35.2144432068
137.1910858154,-35.2351379395
137.1668395996,-35.2481956482
137.1372070313,-35.2486114502
137.1141357422,-35.2447204590
137.0767822266,-35.2320823669
137.0538635254,-35.2280502319
137.0276336670,-35.2306900024
137.0072021484,-35.2405548096
136.9669036865,-35.2694435120
136.9498291016,-35.2866668701
136.8923339844,-35.3040275574
136.8596801758,-35.2911148071
136.8314971924,-35.2518043518
136.8683624268,-35.2023620605
136.8941497803,-35.1898574829
136.9366455078,-35.1472244263
136.9603881836,-35.0997924805
136.9566345215,-35.0596504211
136.9770355225,-34.9588890076
137.0240783691,-34.9020118713
137.0521850586,-34.9091644287
137.0794067383,-34.9225006104
137.1077423096,-34.9295845032
137.1352386475,-34.9281959534
137.1933135986,-34.9106903076
137.2814941406,-34.9064521790
137.2986450195,-34.9288864136
137.3846893311,-34.9608306885
137.4063720703,-34.9566650391
137.4341430664,-34.9388885498
137.4470520020,-34.9170837402
137.4541320801,-34.8969497681
137.4985656738,-34.6586074829
137.4810791016,-34.4716644287
137.4932861328,-34.2863922119
137.4871826172,-34.2425003052
